Company Code,MPD_AUG_2021,MPD_JUL_2021,MPD_JUN_2021,MPD_MAY_2021,MPD_APR_2021,MPD_MAR_2021,MPD_FEB_2021,MPD_JAN_2021,Average_Payment_Days,"('total_counts', '0')","('total_counts', '1-30')","('total_counts', '31-60')","('total_counts', '61-90')","('total_counts', '90+')",Risk
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,46,23,5,0,2,1,0,1
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0
1001,0,0,0,0,0,0,2,0,2,19,4,2,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,1,0,9,0,5,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
1001,0,0,0,0,0,0,0,1,0,31,4,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,24,6,2,0,0,1,1
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1001,0,0,0,0,0,0,20,0,9,3,4,5,0,0,0
1001,0,0,0,0,0,0,0,4,0,22,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,4,37,0,0,3,0,1
1001,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,0,5,0,13,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1001,0,0,0,0,0,3,0,8,6,56,13,8,0,0,0
1001,0,0,0,0,0,0,0,0,1,8,4,0,0,0,0
1001,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0
1001,0,0,0,0,0,0,1,0,2,7,4,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,14,1,1,0,0,0
1001,0,0,0,0,0,0,0,0,7,5,0,2,0,0,0
1001,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,41,0,13,6,0,2,0,0,0
1001,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1001,0,0,0,0,0,60,0,0,30,2,0,1,1,0,1
1001,0,0,0,0,0,0,0,0,72,1,0,0,0,1,1
1001,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0
1001,0,0,0,0,0,0,9,0,20,9,2,6,2,0,1
1001,0,0,0,0,0,5,0,28,5,43,14,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
1001,0,0,0,0,0,34,81,0,48,3,0,4,3,1,1
1001,0,0,0,0,0,0,0,0,14,9,9,2,2,0,1
1001,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,14,12,3,0,2,3,1
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,9,8,1,1,0,0,0
1001,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,46,0,0,14,18,6,11,6,1,1
1001,0,0,0,0,0,27,0,58,50,7,0,19,13,2,1
1001,0,0,0,0,0,48,90,0,36,11,14,12,7,2,1
1001,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0
1001,0,0,0,0,0,22,0,5,10,7,3,5,0,0,0
1001,0,0,0,0,0,0,4,12,3,25,33,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,1,0,147,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,12,4,13,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0
1001,0,0,0,0,0,0,0,4,1,5,2,0,0,0,0
1001,0,0,0,0,0,4,25,50,12,24,19,14,0,0,0
1001,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,45,1,2,0,0,0
1001,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1001,0,0,0,0,0,0,1,0,5,34,23,0,0,0,0
1001,0,0,0,0,0,0,36,0,7,4,1,1,0,0,0
1001,0,0,0,0,0,0,0,49,14,4,3,0,1,1,1
1001,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
1001,0,0,0,0,0,0,0,19,9,1,1,0,0,0,0
1001,0,0,0,0,0,0,8,0,2,25,9,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1001,0,0,0,0,0,4,0,0,3,16,16,0,0,0,0
1001,0,0,0,0,0,1,0,0,0,30,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,29,8,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1001,0,0,0,0,0,41,0,50,26,7,9,5,4,1,1
1001,0,0,0,0,0,0,22,0,14,23,15,14,0,2,1
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,117,0,0,228,0,0,1,0,2,1
1001,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,105,22,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
1001,0,0,0,0,0,15,0,0,1,38,0,2,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1001,0,0,0,0,0,8,0,0,8,10,0,1,1,0,1
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1001,0,0,0,0,0,16,0,0,2,15,3,1,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,212,0,0,78,4,0,1,0,1,1
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,26,0,3,11,4,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,27,0,0,9,3,0,1,0,0,0
1001,0,0,0,0,0,0,1,0,1,25,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,29,16,0,0,0,0
1001,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0
1001,0,0,0,0,0,12,0,11,5,19,13,3,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,17,0,4,29,5,1,2,0,1
1001,0,0,0,0,0,30,0,0,30,7,0,0,1,1,1
1001,0,0,0,0,0,0,15,42,20,4,6,3,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,36,2,1,2,3,0,1
1001,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
1001,0,0,0,0,0,0,35,0,24,9,5,0,2,1,1
1001,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,37,10,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1001,0,0,0,0,0,8,0,0,7,27,20,2,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,193,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,69,15,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,7,1,1,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,84,27,0,0,0,0
1001,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,4,41,14,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0
1001,0,0,0,0,0,0,3,0,0,28,1,0,0,0,0
1001,0,0,0,0,0,1,0,18,2,149,15,6,0,0,0
1001,0,0,0,0,0,5,0,0,5,0,1,0,0,0,0
1001,0,0,0,0,0,55,0,0,27,1,0,1,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,0,21,10,2,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1001,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,44,5,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,54,15,4,0,0,0
1001,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,42,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,96,0,11,0,0,0
1001,0,0,0,0,0,0,0,0,0,123,9,0,0,0,0
1001,0,0,0,0,0,27,0,41,39,8,5,11,8,0,1
1001,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
1001,0,0,0,0,0,0,0,12,2,35,9,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1001,0,0,0,0,0,0,15,4,2,55,26,0,0,0,0
1001,0,0,0,0,0,1,0,0,0,37,6,0,0,0,0
1001,0,0,0,0,0,15,7,0,6,21,19,12,0,0,0
1001,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0
1001,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0
1001,0,0,0,0,0,1,3,5,2,5,23,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,15,0,3,9,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0
1001,0,0,0,0,0,0,0,29,45,1,2,0,0,2,1
1001,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,4,9,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0
1001,0,0,0,0,0,31,34,0,16,3,0,3,0,0,0
1001,0,0,0,0,0,17,0,0,16,11,28,9,4,0,1
1001,0,0,0,0,0,21,9,4,6,15,13,11,0,0,0
1001,0,0,0,0,0,0,0,0,0,98,25,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,4,0,0,39,21,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
1001,0,0,0,0,0,0,2,0,0,12,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,36,0,0,55,3,1,8,0,4,1
1001,0,0,0,0,0,0,0,11,1,39,5,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,8,1,1,0,0,0
1001,0,0,0,0,0,0,0,15,3,24,17,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,21,3,0,0,0,0
1001,0,0,0,0,0,10,0,18,6,12,5,1,0,0,0
1001,0,0,0,0,0,31,0,6,9,9,3,0,1,0,1
1001,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1001,0,0,0,0,0,0,0,9,9,82,41,10,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,2,0,0,44,34,0,0,0,0
1001,0,0,0,0,0,9,0,0,2,30,3,3,0,0,0
1001,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,15,6,2,2,2,0,1
1001,0,0,0,0,0,30,26,29,13,21,21,8,0,0,0
1001,0,0,0,0,0,0,19,0,3,11,9,6,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1001,0,0,0,0,0,17,0,0,16,1,3,1,0,0,0
1001,0,0,0,0,0,1,0,0,0,40,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,70,7,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,127,17,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
1001,0,0,0,0,0,0,0,6,0,9,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0
1001,0,0,0,0,0,4,44,0,11,18,13,2,1,5,1
1001,0,0,0,0,0,0,0,14,11,6,2,0,1,0,1
1001,0,0,0,0,0,5,0,27,6,15,11,1,0,0,0
1001,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1001,0,0,0,0,0,11,0,13,9,0,5,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
1001,0,0,0,0,0,0,0,3,1,17,6,0,0,0,0
1001,0,0,0,0,0,47,43,0,28,1,3,2,0,0,0
1001,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
1001,0,0,0,0,0,0,2,0,0,12,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,16,1,46,1,0,1,1,1
1001,0,0,0,0,0,0,0,29,14,1,1,0,0,0,0
1001,0,0,0,0,0,0,1,0,0,7,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,42,13,3,0,0,0
1001,0,0,0,0,0,0,0,0,0,106,11,0,0,0,0
1001,0,0,0,0,0,36,0,0,4,11,0,1,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,1,0,0,8,4,0,0,0,0
1001,0,0,0,0,0,3,0,0,0,25,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1001,0,0,0,0,0,9,0,0,9,6,7,2,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,3,0,0,1,4,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1001,0,0,0,0,0,8,0,0,2,57,11,0,0,0,0
1001,0,0,0,0,0,0,4,0,2,29,13,0,0,0,0
1001,0,0,0,0,0,0,14,0,1,16,2,3,0,0,0
1001,0,0,0,0,0,0,0,0,1,37,5,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,136,18,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1001,0,0,0,0,0,0,0,4,1,50,33,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
1001,0,0,0,0,0,1,0,0,0,90,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,43,0,1,0,0,0
1001,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
1001,0,0,0,0,0,0,16,0,6,18,10,1,0,0,0
1001,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,33,7,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0
1001,0,0,0,0,0,16,0,0,8,3,0,2,0,0,0
1001,0,0,0,0,0,0,0,0,0,98,7,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,74,2,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
1001,0,0,0,0,0,0,0,9,2,16,7,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0
1001,0,0,0,0,0,0,0,0,1,21,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0
1001,0,0,0,0,0,0,3,0,20,17,5,4,1,13,1
1001,0,0,0,0,0,37,0,21,25,2,5,2,0,1,1
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,143,13,1,0,0,0
1001,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
1001,0,0,0,0,0,5,8,0,6,24,17,6,0,0,0
1001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1001,0,0,0,0,0,0,3,0,0,7,1,0,0,0,0
1001,0,0,0,0,0,0,0,11,5,2,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1001,0,0,0,0,0,0,45,0,19,1,4,0,1,0,1
1001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
1001,0,0,0,0,0,2,0,0,9,3,4,1,0,0,0
1001,0,0,0,0,0,25,0,0,5,44,0,0,0,2,1
1001,0,0,0,0,0,0,0,0,2,32,9,0,0,0,0
1001,0,0,0,0,0,0,0,0,6,2,3,0,0,0,0
1001,0,0,0,0,0,0,0,70,11,72,0,1,0,2,1
1001,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,96,0,1,0,0,0
1001,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,78,5,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,1,45,16,0,0,0,0
1001,0,0,0,0,0,0,0,7,1,27,3,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
1001,0,0,0,0,0,0,0,14,21,2,5,0,1,0,1
1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
